Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,City,Product_Price,Month,Year,DayOfWeek,Is_Weekend,Is_High_Profit_Client,Price_Segment
8993.0,27.0,8.0,13.0,2024-03-17,144380.36229704,1965600.0,RiskRadar Monitor,151200,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,151200,3,2024,Sunday,1,0,Premium
8995.0,53.0,7.0,10.0,2021-02-06,166203.65917370646,1512000.0,DataBridge Integration Tool,151200,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!",Manila,151200,2,2021,Saturday,1,0,Premium
8996.0,71.0,17.0,14.0,2021-03-10,181644.33546659537,2352000.0,RealTime Revenue,168000,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,168000,3,2021,Wednesday,0,1,Premium
8997.0,93.0,18.0,18.0,2023-07-29,121159.14850119052,2284800.0,DashSync Analytics Hub,134400,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Davao City,134400,7,2023,Saturday,1,0,Standard
9000.0,13.0,3.0,19.0,2023-11-15,101040.26107619805,1814400.0,TrendWise Forecaster,100800,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,100800,11,2023,Wednesday,0,0,Standard
9001.0,27.0,7.0,14.0,2024-07-19,137549.53359240488,1965600.0,DataBridge Integration Tool,151200,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",Pasig,151200,7,2024,Friday,0,0,Premium
9002.0,49.0,11.0,20.0,2023-07-10,155412.6287913941,2979200.0,OptiFlow Automation,156800,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,156800,7,2023,Monday,0,1,Premium
9005.0,72.0,2.0,13.0,2021-08-22,155289.24950991318,2016000.0,MarketMinder Analytics,168000,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",Cebu City,168000,8,2021,Sunday,1,1,Premium
9006.0,45.0,5.0,12.0,2021-04-17,75613.36292254257,1008000.0,SalesSync Optimizer,84000,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,84000,4,2021,Saturday,1,0,Standard
9007.0,98.0,20.0,6.0,2021-03-16,228706.7939101878,1568000.0,FinSphere Intelligence Suite,224000,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",Taguig,224000,3,2021,Tuesday,0,0,Premium
9008.0,4.0,3.0,14.0,2022-04-11,,1411200.0,TrendWise Forecaster,100800,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,100800,4,2022,Monday,0,0,Standard
9009.0,2.0,9.0,5.0,2022-10-07,103898.56468840138,448000.0,Product 9,112000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,112000,10,2022,Friday,0,0,Standard
9010.0,23.0,20.0,5.0,2021-09-24,239593.3657166008,1344000.0,FinSphere Intelligence Suite,224000,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines",Manila,224000,9,2021,Friday,0,0,Premium
9011.0,34.0,19.0,15.0,2024-06-23,98889.76501070189,1523200.0,EcoNomix Modeler,95200,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,95200,6,2024,Sunday,1,0,Standard
9012.0,25.0,20.0,13.0,2021-03-25,242967.93638090967,2688000.0,FinSphere Intelligence Suite,224000,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",Pasig,224000,3,2021,Thursday,0,0,Premium
9014.0,99.0,3.0,0.0,2022-01-20,102517.16550928024,100800.0,TrendWise Forecaster,100800,Elite Corp 99,107929.0,"Alabang-Zapote Rd, Barangay 303, Makati, Philippines",Makati,100800,1,2022,Thursday,0,1,Standard
9015.0,62.0,15.0,7.0,2021-09-29,95851.96540863212,806400.0,NexGen Segmentator,100800,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,100800,9,2021,Wednesday,0,0,Standard
9016.0,76.0,15.0,16.0,2023-04-16,101616.7855304544,1713600.0,NexGen Segmentator,100800,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",Cebu City,100800,4,2023,Sunday,1,0,Standard
9018.0,5.0,10.0,2.0,2023-12-08,88016.13727192061,179200.0,SegmentX Targeting,89600,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Makati,89600,12,2023,Friday,0,0,Standard
9019.0,58.0,1.0,11.0,2023-09-07,143912.42780218646,1540000.0,FinPredictor Suite,140000,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Pasig,140000,9,2023,Thursday,0,0,Premium
9020.0,34.0,15.0,11.0,2024-09-21,104017.65516374224,1008000.0,NexGen Segmentator,100800,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,100800,9,2024,Saturday,1,0,Standard
9021.0,73.0,14.0,6.0,2022-11-15,130997.08640683786,901600.0,InsightMax Insights Platform,128800,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",Cebu City,128800,11,2022,Tuesday,0,0,Standard
9022.0,19.0,16.0,0.0,2024-07-01,,106400.0,SpendTrack Plus,106400,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,106400,7,2024,Monday,0,0,Standard
9024.0,36.0,7.0,18.0,2021-01-15,157923.99711792916,2721600.0,DataBridge Integration Tool,151200,Pioneer Network 36,107259.0,"Taft Ave, Barangay 123, Pasig, Philippines",Pasig,151200,1,2021,Friday,0,1,Premium
9025.5,49.0,8.0,13.0,2021-09-22,164321.18903018069,1965600.0,RiskRadar Monitor,151200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,151200,9,2021,Wednesday,0,1,Premium
9027.0,38.0,19.0,7.0,2024-01-26,85944.59174776636,571200.0,EcoNomix Modeler,95200,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",Makati,95200,1,2024,Friday,0,1,Standard
9028.0,72.0,13.0,13.0,2022-06-29,209907.74332038127,2352000.0,ForecastXcelerator ,196000,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",Cebu City,196000,6,2022,Wednesday,0,1,Premium
9029.0,78.0,15.0,8.0,2021-08-09,,806400.0,NexGen Segmentator,100800,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,100800,8,2021,Monday,0,0,Standard
9030.0,66.0,16.0,2.0,2022-09-03,113954.96667516184,212800.0,SpendTrack Plus,106400,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,106400,9,2022,Saturday,1,0,Standard
9031.0,73.0,14.0,10.0,2023-12-16,119086.74201324744,1159200.0,InsightMax Insights Platform,128800,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",Cebu City,128800,12,2023,Saturday,1,0,Standard
9032.0,60.0,12.0,11.0,2023-09-08,85168.85279927215,840000.0,BudgetMaster Pro,84000,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",Parañaque,84000,9,2023,Friday,0,1,Standard
9033.0,69.0,12.0,20.0,2020-11-24,76476.69098675025,1596000.0,BudgetMaster Pro,84000,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,84000,11,2020,Tuesday,0,1,Standard
9034.0,21.0,19.0,7.0,2022-08-14,100322.91947246932,666400.0,EcoNomix Modeler,95200,Dynamic Enterprises 21,75301.5,"Ortigas Ave, Barangay 707, Davao City, Philippines",Davao City,95200,8,2022,Sunday,1,0,Standard
9035.0,54.0,6.0,16.0,2021-12-09,169404.22024242824,2688000.0,RevenueVue Dashboard,179200,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Quezon City,179200,12,2021,Thursday,0,1,Premium
9037.0,62.0,20.0,13.0,2022-09-23,237819.41007399437,2912000.0,FinSphere Intelligence Suite,224000,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,224000,9,2022,Friday,0,0,Premium
9039.0,6.0,13.0,1.0,2022-06-23,189579.47251257705,196000.0,ForecastXcelerator ,196000,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,196000,6,2022,Thursday,0,0,Premium
9040.0,42.0,12.0,10.0,2024-01-04,78175.30001436996,840000.0,BudgetMaster Pro,84000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,84000,1,2024,Thursday,0,0,Standard
9041.0,74.0,3.0,2.0,2024-01-25,101916.94559520284,100800.0,TrendWise Forecaster,100800,Quantum Solutions 74,75301.5,"Commonwealth ave, barangay 404, davao city, philippines",Davao City,100800,1,2024,Thursday,0,0,Standard
9042.0,83.0,17.0,15.0,2024-06-30,176010.3912773156,2520000.0,RealTime Revenue,168000,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,168000,6,2024,Sunday,1,0,Premium
9043.0,69.0,12.0,7.0,2022-12-18,,588000.0,BudgetMaster Pro,84000,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,84000,12,2022,Sunday,1,1,Standard
9045.0,22.0,3.0,4.0,2023-05-25,91915.9624895236,403200.0,TrendWise Forecaster,100800,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,100800,5,2023,Thursday,0,0,Standard
9046.0,16.0,1.0,19.0,2022-10-20,136871.2232279548,2520000.0,FinPredictor Suite,140000,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",Taguig,140000,10,2022,Thursday,0,0,Premium
9048.0,62.0,6.0,16.0,2022-07-19,179211.80195450623,2867200.0,RevenueVue Dashboard,179200,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,179200,7,2022,Tuesday,0,0,Premium
9049.0,80.0,2.0,15.0,2024-06-24,164961.91089394034,2688000.0,MarketMinder Analytics,168000,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,168000,6,2024,Monday,0,1,Premium
9050.0,14.0,20.0,3.0,2024-09-30,212251.34058994235,448000.0,FinSphere Intelligence Suite,224000,Quantum  Holdings  14,78322.0,"Roxas Blvd, Barangay 101, Parañaque, Philippines",Parañaque,224000,9,2024,Monday,0,0,Premium
9051.0,61.0,11.0,19.0,2021-01-15,145395.07309548924,2979200.0,OptiFlow Automation,156800,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Pasig,156800,1,2021,Friday,0,0,Premium
9052.0,71.0,8.0,20.0,2023-04-01,137768.42702563634,2872800.0,RiskRadar Monitor,151200,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,151200,4,2023,Saturday,1,1,Premium
9053.0,32.0,14.0,5.0,2022-12-31,119871.25578413488,644000.0,InsightMax Insights Platform,128800,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Quezon City,128800,12,2022,Saturday,1,0,Standard
9054.0,83.0,8.0,2.0,2023-09-28,155829.82593118443,453600.0,RiskRadar Monitor,151200,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,151200,9,2023,Thursday,0,0,Premium
9056.0,9.0,13.0,9.0,2023-01-15,,1960000.0,ForecastXcelerator ,196000,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Pasig,196000,1,2023,Sunday,1,0,Premium
9057.0,22.0,2.0,10.0,2022-09-27,,1848000.0,MarketMinder Analytics,168000,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,168000,9,2022,Tuesday,0,0,Premium
9059.0,31.0,15.0,19.0,2023-10-13,94964.42032709182,1915200.0,NexGen Segmentator,100800,Sky Consulting 31,74258.0,"Ayala Avenue, Barangay 456, Mandaluyong, Philippines",Mandaluyong,100800,10,2023,Friday,0,0,Standard
9060.0,4.0,19.0,9.0,2021-08-05,87627.77304499954,761600.0,EcoNomix Modeler,95200,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,95200,8,2021,Thursday,0,0,Standard
9061.5,90.0,2.0,2.0,2021-05-24,164309.39780341994,336000.0,MarketMinder Analytics,168000,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",Parañaque,168000,5,2021,Monday,0,0,Premium
9063.0,3.0,2.0,16.0,2024-09-01,162222.21727829622,2688000.0,MarketMinder Analytics,168000,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,168000,9,2024,Sunday,1,1,Premium
9064.333333333334,86.0,1.0,8.0,2023-12-10,,1120000.0,FinPredictor Suite,140000,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Baguio,140000,12,2023,Sunday,1,0,Premium
9065.666666666666,67.0,17.0,2.0,2022-04-21,154813.07584421308,168000.0,RealTime Revenue,168000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,168000,4,2022,Thursday,0,0,Premium
9067.0,75.0,15.0,10.0,2021-10-14,95260.05659173871,1108800.0,NexGen Segmentator,100800,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,100800,10,2021,Thursday,0,0,Standard
9068.0,99.0,2.0,2.0,2021-12-12,183063.70833004103,336000.0,MarketMinder Analytics,168000,Elite Corp 99,107929.0,"Alabang-Zapote Rd, Barangay 303, Makati, Philippines",Makati,168000,12,2021,Sunday,1,1,Premium
9069.0,44.0,11.0,8.0,2020-11-02,153644.40253467104,1254400.0,OptiFlow Automation,156800,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines",Cebu City,156800,11,2020,Monday,0,0,Premium
9070.0,42.0,9.0,8.0,2021-03-16,110883.8891350718,784000.0,Product 9,112000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,112000,3,2021,Tuesday,0,0,Standard
9071.0,69.0,10.0,3.0,2022-02-01,92234.18043281182,358400.0,SegmentX Targeting,89600,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,89600,2,2022,Tuesday,0,1,Standard
9072.0,17.0,17.0,4.0,2023-07-10,166656.9780583891,672000.0,RealTime Revenue,168000,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,168000,7,2023,Monday,0,1,Premium
9073.0,19.0,7.0,2.0,2024-01-18,,151200.0,DataBridge Integration Tool,151200,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,151200,1,2024,Thursday,0,0,Premium
9074.0,36.0,3.0,2.0,2020-12-12,105646.93475772876,100800.0,TrendWise Forecaster,100800,Pioneer Network 36,107259.0,"Taft Ave, Barangay 123, Pasig, Philippines",Pasig,100800,12,2020,Saturday,1,1,Standard
9076.0,91.0,3.0,5.0,2023-05-06,108770.3907781568,604800.0,TrendWise Forecaster,100800,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,100800,5,2023,Saturday,1,1,Standard
9077.0,18.0,10.0,16.0,2023-05-08,,1523200.0,SegmentX Targeting,89600,Sky Network 18,68892.0,"Katipunan Ave, Barangay 707, Cebu City, Philippines",Cebu City,89600,5,2023,Monday,0,0,Standard
9078.0,66.0,14.0,3.0,2024-02-07,120847.40218627008,386400.0,InsightMax Insights Platform,128800,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,128800,2,2024,Wednesday,0,0,Standard
9079.0,85.0,6.0,9.0,2022-09-04,165056.90994172808,1612800.0,RevenueVue Dashboard,179200,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Cebu City,179200,9,2022,Sunday,1,1,Premium
9080.0,14.0,17.0,8.0,2021-12-24,154682.07173783056,1344000.0,RealTime Revenue,168000,Quantum  Holdings  14,78322.0,"Roxas Blvd, Barangay 101, Parañaque, Philippines",Parañaque,168000,12,2021,Friday,0,0,Premium
9081.0,18.0,5.0,3.0,2022-11-28,89405.06391424338,168000.0,SalesSync Optimizer,84000,Sky Network 18,68892.0,"Katipunan Ave, Barangay 707, Cebu City, Philippines",Cebu City,84000,11,2022,Monday,0,0,Standard
9082.0,36.0,17.0,16.0,2021-07-14,163096.1926123799,2856000.0,RealTime Revenue,168000,Pioneer Network 36,107259.0,"Taft Ave, Barangay 123, Pasig, Philippines",Pasig,168000,7,2021,Wednesday,0,1,Premium
9083.0,49.0,10.0,13.0,2022-01-31,86097.40411690838,1254400.0,SegmentX Targeting,89600,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,89600,1,2022,Monday,0,1,Standard
9084.0,62.0,4.0,17.0,2024-02-28,134788.79131245194,2094400.0,CustomerScope Insights,123200,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",Baguio,123200,2,2024,Wednesday,0,0,Standard
9085.0,42.0,12.0,13.0,2024-03-21,91077.0540672962,1092000.0,BudgetMaster Pro,84000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,84000,3,2024,Thursday,0,0,Standard
9086.0,70.0,8.0,18.0,2023-09-29,149298.59646419593,2872800.0,RiskRadar Monitor,151200,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,151200,9,2023,Friday,0,0,Premium
9087.0,94.0,13.0,9.0,2021-03-12,205016.0306805375,1568000.0,ForecastXcelerator ,196000,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",Cebu City,196000,3,2021,Friday,0,1,Premium
9088.0,10.0,8.0,17.0,2022-04-27,154431.62561377208,2570400.0,RiskRadar Monitor,151200,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Mandaluyong,151200,4,2022,Wednesday,0,0,Premium
9089.0,48.0,8.0,18.0,2024-06-26,147219.7036797867,2721600.0,RiskRadar Monitor,151200,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Cebu City,151200,6,2024,Wednesday,0,0,Premium
9090.0,41.0,6.0,8.0,2024-06-10,171197.7718599305,1612800.0,RevenueVue Dashboard,179200,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines",Pasig,179200,6,2024,Monday,0,0,Premium
9091.0,98.0,12.0,1.0,2024-09-20,,84000.0,BudgetMaster Pro,84000,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",Taguig,84000,9,2024,Friday,0,0,Standard
9092.0,39.0,6.0,7.0,2021-12-10,176632.1979218913,1075200.0,RevenueVue Dashboard,179200,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,179200,12,2021,Friday,0,1,Premium
9093.5,22.0,6.0,16.0,2021-10-04,172304.59067348673,2688000.0,RevenueVue Dashboard,179200,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,179200,10,2021,Monday,0,0,Premium
9095.0,47.0,19.0,5.0,2023-08-05,100260.27758215489,476000.0,EcoNomix Modeler,95200,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",Mandaluyong,95200,8,2023,Saturday,1,0,Standard
9097.0,12.0,17.0,15.0,2024-09-16,182055.9222604115,2520000.0,RealTime Revenue,168000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,168000,9,2024,Monday,0,0,Premium
9098.5,59.0,3.0,9.0,2022-02-14,104861.20867520102,1008000.0,TrendWise Forecaster,100800,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Davao City,100800,2,2022,Monday,0,0,Standard
9100.0,33.0,10.0,16.0,2022-07-29,80936.04202145294,1523200.0,SegmentX Targeting,89600,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,89600,7,2022,Friday,0,0,Standard
9101.5,49.0,4.0,2.0,2023-12-13,117007.74449327229,246400.0,CustomerScope Insights,123200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,123200,12,2023,Wednesday,0,1,Standard
9103.0,54.0,16.0,7.0,2021-01-13,100055.6986165482,638400.0,SpendTrack Plus,106400,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Quezon City,106400,1,2021,Wednesday,0,1,Standard
9104.0,29.0,16.0,14.0,2022-05-24,113215.66412020088,1489600.0,SpendTrack Plus,106400,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",Makati,106400,5,2022,Tuesday,0,0,Standard
9105.0,11.0,8.0,11.0,2023-02-12,139835.18598842155,1663200.0,RiskRadar Monitor,151200,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Quezon City,151200,2,2023,Sunday,1,0,Premium
9106.0,78.0,14.0,17.0,2024-01-04,125019.62186076689,2189600.0,InsightMax Insights Platform,128800,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,128800,1,2024,Thursday,0,0,Standard
9108.0,54.0,1.0,11.0,2023-02-13,151094.30483177397,1540000.0,FinPredictor Suite,140000,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Quezon City,140000,2,2023,Monday,0,1,Premium
9110.0,87.0,11.0,14.0,2023-10-22,143656.8977434937,2038400.0,OptiFlow Automation,156800,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Quezon City,156800,10,2023,Sunday,1,0,Premium
9111.5,67.0,19.0,6.0,2022-06-18,102115.26809608488,476000.0,EcoNomix Modeler,95200,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,95200,6,2022,Saturday,1,0,Standard
9113.0,4.0,19.0,3.0,2023-06-17,102876.88905173435,380800.0,EcoNomix Modeler,95200,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,95200,6,2023,Saturday,1,0,Standard
9114.0,61.0,5.0,9.0,2022-10-13,75826.07020171089,756000.0,SalesSync Optimizer,84000,Global Solutions 61,70821.0,"Shaw Blvd, Barangay 505, Pasig, Philippines",Pasig,84000,10,2022,Thursday,0,0,Standard
9115.0,60.0,7.0,2.0,2021-03-25,138540.35181295912,151200.0,DataBridge Integration Tool,151200,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",Parañaque,151200,3,2021,Thursday,0,1,Premium
9117.0,80.0,10.0,18.0,2024-04-22,95840.31478540965,1612800.0,SegmentX Targeting,89600,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",Manila,89600,4,2024,Monday,0,1,Standard
9118.0,69.0,2.0,15.0,2024-01-05,151245.99777543414,2520000.0,MarketMinder Analytics,168000,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,168000,1,2024,Friday,0,1,Premium
9119.0,78.0,1.0,11.0,2023-01-10,141985.8377856627,1680000.0,FinPredictor Suite,140000,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,140000,1,2023,Tuesday,0,0,Premium
9120.0,85.0,2.0,5.0,2023-10-04,161625.8165191444,1008000.0,MarketMinder Analytics,168000,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",Cebu City,168000,10,2023,Wednesday,0,1,Premium
9121.0,64.0,20.0,12.0,2023-03-26,218769.89147148127,2688000.0,FinSphere Intelligence Suite,224000,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",Mandaluyong,224000,3,2023,Sunday,1,0,Premium
9122.0,56.0,14.0,2.0,2021-05-11,124924.37410063164,257600.0,InsightMax Insights Platform,128800,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Taguig,128800,5,2021,Tuesday,0,0,Standard
9124.0,17.0,18.0,19.0,2024-04-14,129159.21329847022,2553600.0,DashSync Analytics Hub,134400,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,134400,4,2024,Sunday,1,1,Standard
9125.0,30.0,15.0,7.0,2023-07-15,110184.16404055669,806400.0,NexGen Segmentator,100800,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",Pasig,100800,7,2023,Saturday,1,0,Standard
9127.0,3.0,20.0,17.0,2020-12-23,223190.92523478263,3584000.0,FinSphere Intelligence Suite,224000,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,224000,12,2020,Wednesday,0,1,Premium
9129.0,34.0,5.0,18.0,2021-06-12,82630.15613024778,1596000.0,SalesSync Optimizer,84000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",Makati,84000,6,2021,Saturday,1,0,Standard
9130.0,2.0,1.0,9.0,2023-08-18,148777.1392514986,1120000.0,FinPredictor Suite,140000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,140000,8,2023,Friday,0,0,Premium
9131.0,83.0,19.0,9.0,2023-10-06,99358.6683228684,761600.0,EcoNomix Modeler,95200,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,95200,10,2023,Friday,0,0,Standard
9135.0,33.0,4.0,19.0,2024-05-11,132756.7359137726,2464000.0,CustomerScope Insights,123200,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,123200,5,2024,Saturday,1,0,Standard
9136.0,93.0,8.0,3.0,2022-10-31,149409.30538433063,453600.0,RiskRadar Monitor,151200,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Davao City,151200,10,2022,Monday,0,0,Premium
9137.0,58.0,16.0,9.0,2022-06-03,105099.11260996916,957600.0,SpendTrack Plus,106400,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Pasig,106400,6,2022,Friday,0,0,Standard
9138.0,91.0,10.0,5.0,2023-07-30,87302.16875405613,448000.0,SegmentX Targeting,89600,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,89600,7,2023,Sunday,1,1,Standard
9139.0,50.0,18.0,15.0,2023-10-09,122633.19745796916,2150400.0,DashSync Analytics Hub,134400,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Baguio,134400,10,2023,Monday,0,0,Standard
9140.0,58.0,14.0,5.0,2022-06-20,126979.16586040298,644000.0,InsightMax Insights Platform,128800,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Pasig,128800,6,2022,Monday,0,0,Standard
